$N$ , $N$ - $W$ - , $N$ , $N$ , $N$ - $W$ - , $W$ $N$ , $N$ , $N$ , $N$ - $W$	Chemical	2
$N$ , $N$ - $W$ - $W$ - $W$ - $N$ - $W$ $W$	Chemical	2
$W$ - ( $N$ - $W$ ) - $N$ - $W$	Chemical	2
$W$ - $N$ - $N$$W$	Chemical	2
$W$ ( $N$ ) $W$ - $W$	GENE	2
$N$ - $W$ - $N$$W$ - $W$	Chemical	2
$W$ - ( $N$ , $N$ - $W$ - $N$ - $W$ ) $W$	Chemical	2
$W$ $W$ ( $W$ - $W$ )	Chemical	2
{ ( $N$$W$ ) $W$ ( $W$ ) ( $N$ ) } ( + )	Chemical	2
[ $W$ ( $W$ ) ( $W$ ( $N$ ) ) ( $W$ ) ]	Chemical	2
[ $W$ ( $W$ ) ( $W$ ( $N$ ) ) ( $N$ ) ( $W$ ) ]	Chemical	2
$W$ - $N$ - $W$ $W$ $W$	GENE	2
$W$ ( $N$ ) $W$ ( $N$ + )	Chemical	2
( $W$ - $W$ ) ( $N$ )	Chemical	2
$W$ - $W$ $W$ - $W$ - $W$	Chemical	2
[ $W$ ( $W$ ) ( $N$ ) ]	Chemical	2
$N$ , $N$ , $N$ - $W$ $W$ $W$	Chemical	2
$N$ - $W$ - $N$ - ( $N$ - $W$ ) - $N$ - $W$	Chemical	2
$W$ $W$ ( $N$ ) , $W$ ( $N$ ) , $W$ $W$	Chemical	2
$W$ ( $W$ ) $W$ $W$ $W$	Chemical	2
$N$ , $N$ ' , $N$ , $N$ ' , $N$ - $W$ $W$	Chemical	2
( $W$ ) - $W$ - ( $W$ ) - $W$	Chemical	2
$W$ ( $W$ ( $W$ $W$ ) $W$ )	Chemical	2
$W$ , $W$ , $W$ $W$ $W$	Chemical	2
$W$ .	Chemical	2
$W$$N$ - $W$ - $W$ $W$	Chemical	2
$N$ , $N$ - $W$ [ $W$ ] $W$	Chemical	2
$N$ $W$ - $W$ $W$	GENE	2
$W$ ( $N$ ) - $W$ $W$	Chemical	2
$W$$N$ ' - $W$	Chemical	2
$W$ - $N$ , $N$ - $W$ - $W$ $W$	Chemical	2
$W$ - $W$ ( $N$ ) $W$ ( $N$ )	Chemical	2
$N$ - $W$ $N$ - $W$	Chemical	2
$N$ , $N$ $W$ - $W$	Chemical	2
$W$ - ( $N$$W$ , $N$$W$ ) - $N$ - $W$ - $N$ , $N$ , $N$ ` , $N$ ` - $W$ - $N$ - $W$ - $N$ ` - $W$	Chemical	2
$N$ , $N$ , $N$ , $N$ - $W$ - $N$ , $N$ , $N$ , $N$ - $W$	Chemical	2
[ $W$ ] $W$	Chemical	2
$W$ ' $W$ $W$ $W$ $W$	Chemical	2
$W$ - $W$ - $W$ $N$ , $N$ - $W$	Chemical	2
$W$ - $N$ , - $N$	GENE	2
$W$ - $N$ - $W$ ( $W$ ) $W$	Chemical	2
$N$ - $W$ - $W$ - $N$ - $W$ - $W$ - $N$ - $W$ - ( $N$ ' - $W$ - $N$ ' - $W$ - $W$ - $W$ - $W$ ) - $W$ - $W$	Chemical	2
$N$ $W$ - { $W$ - [ ( $W$ ' , $W$ ' - $W$ ) $W$ ] $W$ } $W$	Chemical	2
$N$ , $N$ - $W$ - $W$ - $W$ $W$	Chemical	2
$W$ - $W$ $W$ ( $W$ ) - $W$ $W$	GENE	2
$W$ $W$ $N$ - $W$	Chemical	2
$W$ $W$ ( - / - )	GENE	2
[ $W$ ( $W$ ) ( $N$ ) ] -	Chemical	2
$N$ , $N$ - $W$ ( $N$ , $N$ - $W$ ) - $W$ - $W$ - $N$ - $W$	Chemical	2
$N$ - ( $W$ - $W$ - $W$ ) - $W$	Chemical	2
$N$ - ( $N$ - $W$ - $N$ - $W$ - $N$ - $W$ ) $W$	Chemical	2
$N$ - $W$ [ $N$ . $N$ . $N$ ] $W$	Chemical	2
$N$ , $N$ - $W$ - $W$ $N$ - $W$	Chemical	2
$N$ , $N$ , $N$ - $W$ - $W$	Chemical	2
$W$ $W$ ( $W$ ) - $N$	GENE	2
$N$ - ( $N$ - $W$ - $W$ - $W$ - $W$ ) - $N$ - ( $N$ $W$ , $N$ $W$ , $N$ $W$ - $W$ - $N$ - $W$ - $N$ - $W$ ) - $N$ - $W$ $W$	Chemical	2
$N$ - ( $N$ - $W$ ) - $N$ , $N$ - $W$ $W$	Chemical	2
$N$ ' , $N$ ' - $W$ $W$	Chemical	2
$W$ - $W$ - $W$ - $W$ ( $W$ ) ( $W$ ( $N$ ) $W$ ( $N$ ) ) ( $N$ )	Chemical	2
$N$ - $W$ - $N$ - ( $N$ , $N$ , $N$ - $W$ - $W$ ) - $N$$W$ - $W$	Chemical	2
$W$ - ( $N$ - $W$ - $W$ ) - $W$	Chemical	2
$W$ - [ $N$ - ( $W$ ) $W$ ] - $W$	Chemical	2
$N$ - ( $N$ - $W$ - $N$ - $W$ ) - $N$ - ( $N$$W$ - $W$ - $N$ - $W$ ) $W$	Chemical	2
$N$ - ( $N$ - $W$ ) $W$ $W$ , $W$ , $W$ ' , $W$ ' - $W$ $W$	Chemical	2
( $N$$W$ , $N$$W$ , $N$$W$ ) - $N$ - $W$ - $N$ - ( $W$ ) $W$ - $N$ - $W$ $N$ - $W$ - ( $N$ - $W$ - $W$ - $W$ - $W$ ) - $W$ - $W$ - $W$	Chemical	2
[ $W$$N$$W$$N$$W$ ] $W$	Chemical	2
$W$ ( $W$$N$ $W$ $W$$N$ )	Chemical	2
$N$ ' - $W$ - $W$ ( $W$ - $W$ - $W$ )	Chemical	2
$W$ $W$ - $N$ - $W$ $W$	GENE	2
$W$ / $W$ ) $W$ ( $W$ ) $W$	GENE	2
$W$$N$ $W$ - $N$	Chemical	2
$W$ ( $W$ $W$ ) - $W$	Chemical	2
$W$ $W$ $N$$W$ - $W$	GENE	2
$W$ $W$ $N$ $W$ - $N$ - $W$	Chemical	2
$N$ , $N$ - $W$ $W$ $N$ $W$ - $N$ - $W$	Chemical	2
$N$ ' - $W$ - $N$ , $N$ - $W$	Chemical	2
$W$$N$$W$ - $N$ ' $W$ $W$	GENE	2
$N$ - $W$ $W$ $W$ ( $N$ )	Chemical	2
$N$ - $W$ - $N$ - $W$ - $N$ , $N$ - $W$ $W$	Chemical	2
[ ( $N$$W$ ) $W$ ] ( + $N$ )	Chemical	2
$W$ $W$$N$ $W$ $W$$N$	GENE	2
$N$ - ( $N$ - $W$ - $N$ - $W$ - $N$ , $N$ - $W$ - $N$ - $W$ ) - $N$ - ( $W$ - $N$ - $W$ ) $W$	Chemical	2
$N$ - $W$ - $N$ - $W$ - $N$ , $N$ - $W$ - $N$ - $W$	Chemical	2
$W$ $W$ $W$ $W$$N$$W$$N$	GENE	2
$W$ $W$ / $W$ / $W$	GENE	2
$N$ $W$ - $W$ - $N$ , $N$ - $W$	Chemical	2
$W$ - $N$ , $N$ , $N$ ' - $W$	Chemical	2
$N$ $W$ , $N$ $W$ , $N$ $W$ - $W$ - $W$ - $N$ - $W$ - $N$ - $W$ $W$	Chemical	2
$W$$N$ , $N$ - $N$	Chemical	2
( $W$ - $N$ - $W$ ) $W$ - $W$	Chemical	2
$N$ ' - $W$ - $W$ - $W$	Chemical	2
$N$ - $W$ - $N$ - $W$ $W$ $W$	Chemical	2
( $N$ ) $W$	2
( $W$ ) - $W$ ( $W$ ) - $W$	Chemical	2
$W$$N$ ~ $W$	GENE	2
$W$ / $W$ $W$	Chemical	2
$N$ , $N$ - $W$ ( $N$ - $W$ ) $W$	Chemical	2
[ $W$ - $W$ ] [ $W$ ]	Chemical	2
[ $W$ ] [ $W$$N$$W$ ]	Chemical	2
( $N$$W$ ) , ( $N$$W$ ) - $N$ - $W$	Chemical	2
$W$ $N$ - $W$ - $N$ , $N$ - $W$	Chemical	2
$W$ $W$ - $N$ ( $N$$W$ ) - $W$	Chemical	2
( $W$ , $W$ ) - [ ( $W$ * $W$$N$ ) $N$$W$$N$$W$$N$ ] ( $N$ - )	Chemical	2
$W$$N$$W$ ( $W$$N$ )	Chemical	2
$N$ ' - $W$ - $W$ - $N$ - $W$ - $W$	Chemical	2
$N$ ' - $W$ - $W$ - $N$ - $W$ - $W$ -	Chemical	2
$W$$N$$W$ $W$ $W$$N$	GENE	2
$W$ ( $W$ - $W$ - $W$ - $W$ $W$ )	Chemical	2
$W$ - ( $N$ - $W$ - $N$ - $W$ ) - $N$ , $N$ - $W$	Chemical	2
$W$ ( $N$$W$ - $W$ - $N$$W$ )	Chemical	2
$N$ $W$ - $W$ - $N$ - $W$ - $N$ $W$ - $W$ - $N$ - $W$ - $N$ - $W$	Chemical	2
[ $N$ ( $N$ ) $W$ ] - $W$ - $N$ , $N$ ( $N$ ) - $W$ - $N$ - $W$ $W$	Chemical	2
[ $W$$N$$W$$N$ ] ( - )	Chemical	2
$N$ - $W$ - $N$ , $N$ ' , $N$ ' - $W$	Chemical	2
$N$ ' - $W$ - $W$ - $W$ - $W$	Chemical	2
$W$ [ $N$ , $N$ , $N$ ] $W$	Chemical	2
$W$ $W$$N$ ( - $N$ ) $W$ $W$$N$	Chemical	2
$W$$N$$W$ ( - / $N$ )	Chemical	2
( $W$ ) - $W$ $W$ $W$	Chemical	2
$W$ $W$ - [ $N$ $W$ - $W$ - $N$ - $W$ - $N$ , $N$ ( $N$ ) - $W$ - $N$ - $W$ ] - ( $W$ ) - $W$	Chemical	2
$W$ $N$ ' - { [ ( $W$ ) - $N$ $W$ - $W$ - $N$ - $W$ - $N$ - $W$ ] $W$ } - ( $N$ ' $W$ ) - $N$ ' , $N$ ' - $W$ - $N$ ' , $N$ ' - $W$ - $N$ ' - $W$	Chemical	2
$W$$N$$W$$N$ ( + )	GENE	2
[ $W$ . $W$ - $W$ - $W$ . $W$ ] ( + )	Chemical	2
$N$ - $W$ - $N$ , $N$ , $N$ - $W$ - $N$ - $W$	Chemical	2
$W$ [ $N$ , $N$ - $W$ ] [ $N$ , $N$ ] $W$	Chemical	2
$W$ $N$ , $N$ , $N$ , $N$ , $N$ , $N$ - $W$ - $N$ $W$ - $W$ - $N$ - $W$ - $N$ - $W$	Chemical	2
$W$ ( $W$ ) - $W$ - $W$ - $W$ - $W$	Chemical	2
$N$ - $W$ - $N$ - $W$ - $W$ - ( $N$ '' - $W$ - $W$ ) $W$	Chemical	2
$N$ - $W$$N$	GENE	2
$W$ $W$ - $W$ $W$ - $W$ - $W$	Chemical	2
( + ) - $W$ - $W$ - $W$	Chemical	2
( + ) - $N$ - $W$ - $W$ $W$ - $W$	Chemical	2
$W$ - $W$$N$$W$$N$ $W$	GENE	2
$W$ ( $W$ - $W$ ) $W$ $W$	Chemical	2
$N$ , $N$ - $W$ $W$ $W$	Chemical	2
$W$ - $N$ ( + )	GENE	2
$N$ - $W$ - $N$ , $N$ , $N$ , $N$ , $N$ ' $N$ ' - $W$	Chemical	2
$W$ $N$ - $W$ $W$ $N$	GENE	2
$N$ , $N$ $W$	Chemical	2
$N$ $W$ $W$$N$$W$ $W$	GENE	2
$W$ - $N$ , $N$ - $W$$N$	Chemical	2
$W$$N$$W$ +	GENE	2
$W$$N$$W$ + $N$$W$$N$$W$ ( $W$ ) $W$	Chemical	2
$N$ - ( $N$ , $N$ - $W$ - $N$ - $W$ ) - $N$ , $N$ $W$ $W$	Chemical	2
$W$$N$$W$$N$ - $N$	GENE	2
( $W$ ) $W$ $W$	Chemical	2
$W$ $N$ - $W$ - $W$ - $W$ - ( $N$ - $W$ - $W$ - $W$ ) $W$	Chemical	2
$N$ - $W$ - $N$ '' , $N$ '' - $W$ - $N$ ' , $N$ ' - $W$	Chemical	2
$W$ , $W$ - $W$ $W$ $W$	Chemical	2
( - ) - $W$ - $N$ - $W$	Chemical	2
$W$ $W$ $W$$N$ $N$$W$$N$	GENE	2
$W$ ( $N$ ) , $W$ ( $N$ ) - $W$ - ( $W$ ) $W$	Chemical	2
$N$ - $W$ - $W$ - $N$ ( $N$$W$ ) - $W$	Chemical	2
[ $W$$N$$W$ ] $W$$N$ . $N$	GENE	2
$W$ - $W$$N$ / $N$ - $W$	GENE	2
$N$ $W$	2
$W$ - $W$ - $W$ - ( $N$ - $W$ ) $W$	Chemical	2
( $N$ $W$ , $N$ $W$ , $N$ $W$ , $N$$W$ ) - $W$ - $N$ - $W$ - $N$ , $N$ , $N$ - $W$ - $N$ - $W$ - $W$ - $W$ - $W$ - ( $N$ --> $N$ ) - $W$ - [ $W$ - $W$ - $W$ - ( $N$ --> $N$ ) ] - $W$ - $W$ - $W$ - $W$	Chemical	2
[ ( $N$ ) $W$ ]	Chemical	2
$W$ - $W$$N$ - $W$	Chemical	2
$W$ - $W$ ( $W$ ( $N$ ) $W$ ' )	Chemical	2
( $W$ ) $N$$W$	Chemical	2
( $N$$W$ ) - $N$ - $W$ - [ $W$ - $W$ - $W$ - ( $N$ --> $N$ ) - $W$ - $W$ - $W$ ] - $N$ - $W$ - $W$ - $N$ $W$ , $N$ $W$ , $N$ $W$ , $N$ - $W$ - $N$ - $W$ - $W$ - $W$ - $W$ - ( $N$ --> $N$ ) - [ $W$ - $W$ - $W$ - ( $N$ --> $N$ ) ] - $W$ - $W$ - $W$	Chemical	2
$N$ - $W$ - $W$ $W$$N$	Chemical	2
$N$ - $W$ - $N$ - $W$ - $N$ - $W$ - $N$$W$ - $W$	Chemical	2
$W$ - $N$$W$$N$	Chemical	2
< $W$ > * < / $W$ > $W$ < $W$ > $N$ < / $W$ >	Chemical	2
< $W$ > $W$ < / $W$ > - $W$ < $W$ > $N$ < / $W$ >	Chemical	2
< $W$ > $W$ < / $W$ > - $W$ ( $W$ ) < $W$ > $N$ < / $W$ >	Chemical	2
$N$ $W$ , $N$ $W$ - $W$ - $N$ ( $N$ ) , $N$ - $W$	Chemical	2
$W$$N$$W$ ( $W$ ) $W$	GENE	2
( - ) - $W$ - $W$	Chemical	2
$N$ $W$ - $W$ $W$	Chemical	2
$W$$N$$W$ - $W$$N$$W$	GENE	2
$N$ , $N$$W$ - $W$ - $N$$W$ - $W$	Chemical	2
$N$ - ( $N$ , $N$ , $N$ - $W$ - $N$ - $W$ ) $W$	Chemical	2
$ ^ { $N$ } $ $W$	Chemical	2
$N$ - $W$ - [ $N$ ] - $W$	Chemical	2
[ $W$$N$$W$ ] ( + )	Chemical	2
[ $W$ ] ( - )	Chemical	2
$N$ - $W$ - $N$ - ( $N$ - $W$ - $N$ - $W$ ) $W$	Chemical	2
[ $N$$W$ ] $W$ - $W$ - $W$	Chemical	2
[ $N$$W$ ] $W$ - $W$ - $W$ - $W$$N$	Chemical	2
[ $N$$W$ ] $W$ - $W$ - $W$ - $W$ - $W$ - $W$$N$	Chemical	2
$W$ - $W$ - $W$ - $W$$N$	Chemical	2
$N$ - $W$ [ $N$ . $N$ . $N$ ] $W$ - $N$ - $W$ - $N$ - $W$	Chemical	2
$N$ , $N$ - $W$ $N$ - ( $N$$W$ ) - $W$ - $W$	Chemical	2
( $N$$W$ ) $W$ - $W$ $W$	Chemical	2
$N$ , $N$ - $W$ ( $N$ - $W$ ) - $W$	Chemical	2
$W$ $W$ - $N$$W$	Chemical	2
$N$ $W$ - $W$ - $N$ - $W$ - $N$ - $W$ $W$	Chemical	2
( $N$$W$ ) - $N$ , $N$ ' - $W$ - $N$ ' , $N$ ' - $W$	Chemical	2
$N$ - ( $W$ - ( $N$ - $W$ - $N$ - $W$ - $N$ , $N$ - $W$ - $N$ - $W$ ) $W$ ) - $N$ - $W$	Chemical	2
$W$ - ( + ) - $N$ - $W$ - $N$ - $W$ $W$	Chemical	2
( $W$ ) - $W$$N$	Chemical	2
$N$ - ( $N$ - $W$ ) - $N$ - $W$	Chemical	2
$N$$W$ $W$	2
$N$ - $W$ - $N$ , $N$ - $W$ [ $N$ , $N$ - $W$ ] $W$ - $N$ - $W$	Chemical	2
$W$ $W$ $W$ - $N$ ( $N$ )	GENE	2
$N$ ( $W$ ) $W$	Chemical	2
$N$ $W$ - ( $W$ ) - $N$ - ( $N$ - $W$ ) - $W$	Chemical	2
$N$ - ( $N$ - $W$ - $W$ - $N$ - $W$ ) - $N$ - $W$ - $W$ - $N$ - $W$	Chemical	2
$N$ - ( ( $N$$W$ ) - $N$ - { [ $N$ - ( $N$ - $W$ ) - $N$ - $W$ ] $W$ } - $N$ - $W$ - $N$ - $W$ - $N$ , $N$ - $W$ - $N$ - $W$ ) $W$ $W$	Chemical	2
$W$ $W$ - $W$ $W$ - $W$ / $W$	GENE	2
$W$$N$$W$ ( $N$ )	Chemical	2
( $W$ ( $N$ ) ) $N$ * $W$$N$$W$	Chemical	2
$W$ - $W$ $W$ $W$ $W$ - $W$ $W$ $W$	GENE	2
$W$ $W$ ( $N$ , $N$ , $N$ - $W$ ) $W$	Chemical	2
$W$ $W$$N$ ( $W$ ) $N$$W$	GENE	2
$W$ - $W$ $W$ $W$ ( $W$ ) - $W$	GENE	2
$W$ ( $N$ - )	Chemical	2
$W$ , $W$ , $W$ , $W$ $W$ $W$ $W$	Chemical	2
$W$ - $W$ ( - / - )	GENE	2
$W$ $W$ $W$ $W$ $W$ - $W$$N$	GENE	2
( $N$$W$ ) $W$	2
$W$ ( $W$ ) ( + )	Chemical	2
$W$$N$$W$ ( $W$$N$$W$ )	GENE	2
$W$ ( $N$ ) - $W$ $W$	GENE	2
$W$$N$ - $W$$N$ / $W$$N$	GENE	2
$W$$N$ ( - )	GENE	2
$W$$N$ , $N$ . $N$	Chemical	2
$W$ - $W$ - $W$$N$	Chemical	2
( $W$ ) - $N$ - $W$ - $N$ - ( $N$ - $W$ - $N$ - $W$ - $N$ - $W$ ) - $N$$W$ - $W$ - $N$ - $W$	Chemical	2
( $N$ ) $W$ ( $W$ )	Chemical	2
$W$ ( $W$ ) - $W$ - $W$	Chemical	2
$N$ , $N$ '' - $W$ $W$	Chemical	2
$N$ - ( $N$ - $W$ ) $W$ - $N$ - $W$ $W$	Chemical	2
$W$ , $W$ ' - $W$ ( $W$ $N$ - $W$ ) - $W$ - $W$	Chemical	2
$W$ ( $N$ ) $W$ $W$ ( $N$ )	Chemical	2
$W$ - $W$ - $N$ - $W$ - $N$ , $N$ - $W$	Chemical	2
$W$ ( - / - ) $W$ $W$	GENE	2
$W$ - $W$ - $W$$N$$W$	GENE	2
$N$ - ( $W$ , $W$ ' - $W$ ) $W$ - $N$ - $W$ $W$	Chemical	2
$W$ ( $N$ ) $W$ $W$ $W$	GENE	2
$N$ - $W$ - $N$ - ( $N$ , $N$ - $W$ ) - [ $N$ , $N$ ] $W$ [ $N$ , $N$ - $W$ ] $W$ - $N$ - $W$	Chemical	2
( $N$ , $N$ ' ) - $W$	Chemical	2
$N$ - $W$ - $N$ $W$ , $N$ - $W$ $N$ - $W$	Chemical	2
[ $W$ ( $W$ ) ( $N$ - $W$ ) $W$ ( $N$ ) ]	Chemical	2
$W$ - $W$ $W$ $W$ ( $N$ )	GENE	2
$W$ ( . + )	Chemical	2
$W$ - $W$ ( $N$ ) $W$ ( $W$ )	Chemical	2
$N$ / $N$ $W$	2
( $N$$W$ ) - $N$ - ( $N$ - $W$ ) - $N$ - $W$	Chemical	2
$W$$N$ $N$$W$$N$ / $N$	GENE	2
$N$ - $W$ - $N$ - $W$ - $W$ - $W$ - $N$ - $W$	Chemical	2
$W$ $N$ -	Chemical	2
$W$ $W$ - $W$ $W$ $W$ $W$ - $W$ $W$	GENE	2
$W$ $N$$W$$N$	Chemical	2
$W$ $N$ - $W$ - $W$ - $W$ - $W$ - $N$ - $W$ - $W$	Chemical	2
$W$ $N$ - $W$$N$$W$ $W$	GENE	2
$W$ - $N$ , $N$ ( $N$$W$ ) - $W$	Chemical	2
$N$$W$ - $N$	GENE	2
$W$ ( $N$ / $N$ ) $W$ ( $N$ / $N$ ) $W$ ( $N$ / $N$ ) $W$ $N$	Chemical	2
$W$ ( $N$ ) ( $N$ ) $W$	Chemical	2
$N$ - ( ( $N$ - $W$ - $N$$W$ - $W$ - $N$ - $W$ ) $W$ ) - $N$ - $W$ - $N$ , $N$ ( $N$$W$ , $N$$W$ ) - $W$	Chemical	2
[ $W$ ( $W$ ) ( $W$ ) ] ( $N$ + )	Chemical	2
[ $W$ ] [ $W$ ( $W$ ) $N$ ]	Chemical	2
$N$ - $W$ - $N$ - $W$ $W$ ( $W$ ) $W$	Chemical	2
$W$ - $N$ - $W$$N$	GENE	2
$W$ - $N$ - $W$$N$$W$ $W$	GENE	2
[ $W$ ( $W$ ) ( $N$ ) ] ( $N$ + )	Chemical	2
$W$ ( $W$ $W$ ) - $W$ ( $W$ $W$ )	Chemical	2
$N$ , $N$ , $N$ , $N$ , $N$ $W$ - $W$ - $W$ - $W$ - $W$ - $W$	Chemical	2
$W$ $W$ $W$ ( $N$ )	Chemical	2
$W$ $N$ $W$ $N$ $W$ $N$ $N$	Chemical	2
$W$ ( $W$ - $W$ - $W$ ) $W$	Chemical	2
$W$ $W$ - $W$ $W$ $N$ / $N$	GENE	2
$N$ ' - $W$ , $N$ ' - $W$ - $W$ - $W$ / $W$ $W$ $W$	Chemical	2
$W$ $W$ - $W$ $N$	GENE	2
$W$ - $W$ $N$$W$ $W$ $W$$N$	GENE	2
$W$ ( $N$ ) $W$ $W$ ( $N$ ) $W$	GENE	2
$N$ , $N$ - $W$ $W$ - $W$	Chemical	2
$W$ $N$ - $W$ - $W$ - $W$	Chemical	2
$W$ ( $W$ ) $W$ $W$ $W$	GENE	2
$N$ - $W$ - $W$ , $W$ - $W$	Chemical	2
$W$ [ $W$ ]	Chemical	2
$W$ ( $W$ $W$ ) - $W$ - $W$ ( $W$ $W$ )	Chemical	2
$W$ ( $W$ ) $W$ ( $N$ - $W$ )	Chemical	2
[ $W$ ( $W$ ) $N$ ( $N$$W$ ) ] ( $W$$N$ ) $N$	Chemical	2
$N$ - $W$ - $N$$W$ - $W$ [ $N$ , $N$ - $W$ ] $W$ - $N$ - $W$	Chemical	2
$N$ , $N$ ' [ ( $N$ - $W$ ) $W$ ] $W$ ( $N$ - $W$ - $N$ - $W$ - $N$$W$ - $W$ - $N$ - $W$ )	Chemical	2
$W$ , $W$ - $W$ ( $W$ ) - $N$ , $N$ - $W$	Chemical	2
$W$ $W$ - $W$ $W$ $W$	Chemical	2
$W$ $W$ $N$ - $W$ - $N$ , $N$ - $W$ $W$	Chemical	2
$W$ [ $N$ , $N$ - $W$ ] $W$ [ $N$ , $N$ - $W$ ] $W$ - $N$ - $W$	Chemical	2
$N$ $W$ , $N$ , $N$ - $W$	Chemical	2
$N$ $W$ - $W$ - $W$ - $W$	Chemical	2
( $N$ - $W$ ) - $N$ , $N$ - $W$	Chemical	2
$W$$N$ . $N$$W$$N$ . $N$$W$$N$ . $N$$W$$N$	Chemical	2
$N$ - $W$ $N$ - ( $N$ - $W$ ) $W$ [ $N$ , $N$ - $W$ ] $W$ - $N$ ( $N$$W$ ) - $W$	Chemical	2
$N$ - $W$ - $N$ - ( $W$ ) $W$ [ $N$ , $N$ - $W$ ] $W$ - $N$ ( $N$$W$ ) - $W$	Chemical	2
$W$ [ $W$ ] $W$ - $N$ , $N$ - $W$	Chemical	2
$N$ - ( $W$ - $N$ - $W$ ) - $W$ - $W$ - $W$ - $W$	Chemical	2
$W$$N$ ( . - )	Chemical	2
$N$ ' - $W$ ( $W$ ) - $N$ - ( $W$ - $N$ ( $N$$W$ ) - $W$ ) - $W$ - $W$	Chemical	2
$W$$N$ ( - * )	Chemical	2
$W$$N$ ( * - )	Chemical	2
$N$ - $W$ - $N$ - [ $N$ - ( $N$ - $W$ - $N$ , $N$ - $W$ - $N$ - $W$ ) - $N$$W$ - $W$ - $N$ - $W$ ] - $N$ , $N$ - $W$	Chemical	2
$W$ $W$ - $W$ $W$ - $W$ $W$	Chemical	2
$N$ - $W$ - $N$ - $W$ - $W$ - $N$ - $W$	Chemical	2
[ $W$ - $W$ - $N$ ] - $W$$N$	GENE	2
$W$ - $N$ $W$ - $W$ - $N$ - $W$ $W$	Chemical	2
( $W$ ) - $N$ - $W$ - $N$ - $W$ - $N$ - ( $N$ - ( $W$ - $N$ - $W$ ) $W$ ) $W$ $W$	Chemical	2
$W$ [ $W$ ] [ $N$ , $N$ ] $W$ - $N$ ( $N$$W$ ) - $W$	Chemical	2
$W$ [ $N$ ] $W$ $W$	Chemical	2
( $W$ ( - ) ) $N$	Chemical	2
$W$$N$ ( - ) .	Chemical	2
$N$ - ( $W$ ) - $N$ - ( $N$ - $W$ ) - $N$ - $W$	Chemical	2
$N$ $W$ - $W$ - $W$ - $W$ - $W$ - $N$ $W$ , $N$ $W$ - $W$ - $W$ - $N$ - $W$ - $N$ - $W$ $W$	Chemical	2
$N$ - $W$ $W$ $W$$N$$W$ $W$	Chemical	2
$N$ - ( $N$ - $W$ ) $W$ $W$ $W$ $W$$N$$W$ $W$	Chemical	2
$W$$N$$W$ $W$	Chemical	2
$W$ $W$ $N$ - $W$ $W$ $N$	GENE	2
$W$ - $W$ $W$ $W$ $N$ $W$	GENE	2
$N$ - { [ ( $N$ - $W$ ) ( $N$$W$ - $N$ , $N$ , $N$ - $W$ - $N$ - $W$ ) $W$ ] $W$ } $W$ $W$	Chemical	2
( $W$ ) - $N$ , $N$ , $N$ , $N$ - $W$ - $N$ - $W$	Chemical	2
$W$$N$ ( $W$$N$ ) $N$$W$$N$$W$$N$	Chemical	2
$W$ $N$ ' , $N$ ' , $N$ ' - $W$	Chemical	2
$N$ $W$ - $W$ $W$$N$ $W$	Chemical	2
$N$ ( $W$ ) - $W$ $W$$N$ $W$	Chemical	2
$N$ - $W$ $W$ - $W$ - $W$	Chemical	2
$N$ $W$ - $W$ - $N$ $W$ , $N$ $W$ - $W$	Chemical	2
$N$ , $N$ - $W$ - $N$$W$ - $W$	Chemical	2
$N$ - $W$ - $N$$W$ - $W$ [ $N$ , $N$ - $W$ ] $W$	Chemical	2
$N$ - $W$ - $N$ , $N$ - $W$ [ $N$ , $N$ - $W$ ] $W$	Chemical	2
$N$ - $W$ - $N$ , $N$ ' , $N$ , $N$ ' - $W$ $W$	Chemical	2
$N$ - $W$ - $N$ - $W$ - $N$ - ( $N$ , $N$ , $N$ , $N$ - $W$ - $N$ - $W$ ) - $N$$W$ - $W$	Chemical	2
$N$ - $W$ - $N$ - ( $N$ , $N$ , $N$ , $N$ - $W$ - $N$ - $W$ ) - $N$$W$ - $W$	Chemical	2
$N$ , $N$ - $W$ - $N$ - $W$ - $N$ ( $N$ - $W$ ) - $N$$W$ - $W$ - $N$ - $W$	Chemical	2
$W$ ( $N$ - ( $W$ ) $W$ $W$ )	Chemical	2
$W$ - $N$ - $W$ - $N$ - $W$ $W$	Chemical	2
$W$ $N$ - $W$ - $N$ ' $W$	Chemical	2
$W$ $W$ $W$ $W$ $N$$W$$N$	GENE	2
$W$ - $N$ - $W$ - ( $N$ - $W$ ) $W$	Chemical	2
$W$ - $W$ , - $W$ $W$ - $W$	Chemical	2
[ $W$ ( $W$ ) $N$ ( $W$ ) ] ( $W$$N$ ) $N$	Chemical	2
$W$$N$ , $N$ $W$ $N$	GENE	2
[ $W$ ( $W$ - $W$ ) ( $W$ ) ]	Chemical	2
$N$ - $W$ [ $N$ , $N$ - $W$ ] $W$ - $N$ , $N$ - $W$	Chemical	2
$W$ - $N$$W$ - $W$	GENE	2
$W$ [ $N$ , $N$ - $W$ ( $W$ ) - $N$ - $W$ ] - $W$ - $W$ ( $W$ $W$ )	Chemical	2
$W$ - $N$ / - $N$	GENE	2
[ $W$$N$ ] [ $W$ ]	Chemical	2
[ $W$$N$ ] [ $N$ - $W$$N$$W$ ]	Chemical	2
$N$ ''' - ( $N$ - $W$ - $N$ - $W$ ) - $N$ '' - $W$ - $W$ - $W$ - $W$ $W$	Chemical	2
$W$$N$ _ $W$$N$$W$	GENE	2
