Snail	GENE
protein	Chemical
Snail	GENE
E - cadherin	GENE
proteins	Chemical
molecular	Chemical
bone morphogenic proteins	GENE
BMPs	GENE
transforming growth factor beta s	GENE
TGF - beta s	GENE
molecules	Chemical
effectors	Chemical
BMP	GENE
noggin	GENE
lymphoid enhancer factor - 1	GENE
beta - catenin	GENE
LEF - 1	GENE
beta - catenin	GENE
E - cadherin	GENE
cadherin	GENE
E - cadherin	GENE
E - cadherin	GENE
LEF - 1	GENE
E - cadherin	GENE
beta - catenin	GENE
E - cadherin	GENE
beta - catenin	GENE
protein	Chemical
Ajuba	GENE
zyxin	GENE
proteins	Chemical
protein	Chemical
E - cadherin	GENE
E - cadherin	GENE
LEF - 1	GENE
beta - catenin	GENE
Snail	GENE
Slug	GENE
zinc	Chemical
proteins	Chemical
Snail	GENE
E - cadherin	GENE
E - cadherin	GENE
cadherin	GENE
Snail	GENE
LEF - 1	GENE
beta - catenin	GENE
E - cadherin	GENE
Snail	GENE
E - cadherin	GENE
Snail	GENE
E - cadherin	GENE
Snail	GENE
mRNA	Chemical
BMP	GENE
LEF - 1	GENE
beta - catenin	GENE
Snail	GENE
TGF - beta 2	GENE
small phenotype - and mothers against decapentaplegic - related protein 2	GENE
SMAD2	GENE
Snail	GENE
TGF - beta 2	GENE
Snail	GENE
Snail	GENE
Snail	GENE
mRNA	Chemical
Protein	Chemical
Snail	GENE
Snail	GENE
Snail	GENE
LEF - 1	GENE
beta - catenin	GENE
E - cadherin	GENE
LEF - 1	GENE
beta - catenin	GENE
Snail	GENE
Slug	GENE
Snail	GENE
mRNA	Chemical
Snail	GENE
mRNA	Chemical
Snail	GENE
Snail	GENE
Snail	GENE
mRNA	Chemical
Snail	GENE
mRNA	Chemical
protein	Chemical
zinc	Chemical
proteins	Chemical
Snail	GENE
protein	Chemical
Snail	GENE
Snail	GENE
Snail	GENE
Snail	GENE
protein	Chemical
Snail	GENE
Snail	GENE
Snail	GENE
Snail	GENE
protein	Chemical
Snail	GENE
Snail	GENE
Snail	GENE
Ki67	GENE
Snail	GENE
Ki67	GENE
Snail	GENE
Ki67	GENE
LEF - 1	GENE
beta - catenin	GENE
E - cadherin	GENE
Snail	GENE
Snail	GENE
Snail	GENE
Snail	GENE
Snail	GENE
K14	GENE
Snail	GENE
Snail	GENE
Snail	GENE
Snail	GENE
protein	Chemical
Snail	GENE
Ki67	GENE
keratin 6	GENE
Snail	GENE
Snail	GENE
keratin 5	GENE
K5	GENE
Snail	GENE
Snail	GENE
Snail	GENE
protein	Chemical
K5	GENE
Ki67	GENE
Snail	GENE
Snail	GENE
Proteins	Chemical
Snail	GENE
E - cadherin	GENE
Snail	GENE
E - cadherin	GENE
Snail	GENE
E - cadherin	GENE
proteins	Chemical
Snail	GENE
E - cadherin	GENE
alpha - catenin	GENE
proteins	Chemical
beta - catenin	GENE
Ajuba	GENE
beta - catenin	GENE
Ajuba	GENE
Snail	GENE
protein	Chemical
E - cadherin	GENE
alpha - catenin	GENE
beta - catenin	GENE
Ajuba	GENE
alpha - catenin	GENE
Snail	GENE
E - cadherin	GENE
alpha - catenin	GENE
E - cadherin	GENE
Snail	GENE
Snail	GENE
E - cadherin	GENE
alpha - catenin	GENE
E - cadherin	GENE
E - cadherin	GENE
protein	Chemical
alpha - catenin	GENE
alpha - catenin	GENE
Snail	GENE
alpha - catenin	GENE
E - cadherin	GENE
mRNA	Chemical
proteins	Chemical
Snail	GENE
proteins	Chemical
Snail	GENE
E - cadherin	GENE
Snail	GENE
Snail	GENE
E - cadherin	GENE
Snail	GENE
protein	Chemical
E - cadherin	GENE
beta - catenin	GENE
LEF - 1	GENE
proteins	Chemical
cyclin D	GENE
Snail	GENE
beta - catenin	GENE
beta - catenin	GENE
Snail	GENE
LEF - 1	GENE
beta - catenin	GENE
Ajuba	GENE
Snail	GENE
Ajuba	GENE
growth factor receptor - bound protein - 2	GENE
Grb - 2	GENE
sevenless	GENE
nucleotide	Chemical
Ajuba	GENE
Snail	GENE
Ajuba	GENE
Grb - 2	GENE
protein	Chemical
Snail	GENE
alpha - catenin	GENE
Grb - 2	GENE
Ajuba	GENE
protein	Chemical
alpha - catenin	GENE
Snail	GENE
E - cadherin	GENE
alpha - catenin	GENE
Ajuba	GENE
Grb - 2	GENE
Sos	GENE
Grb - 2	GENE
Sos	GENE
alpha - catenin	GENE
Ajuba	GENE
Ajuba	GENE
Ajuba	GENE
K14	GENE
inhibitor	Chemical
Grb - 2	GENE
Ajuba	GENE
Grb - 2	GENE
inhibitor	Chemical
Grb - 2	GENE
Ajuba	GENE
Ajuba	GENE
Grb - 2	GENE
Sos	GENE
nucleotide	Chemical
Snail	GENE
molecular	Chemical
Snail	GENE
TGF - beta 2	GENE
Snail	GENE
mRNA	Chemical
Snail	GENE
Snail	GENE
BMPs	GENE
TGF - beta s	GENE
Snail	GENE
BMPs	GENE
TGF - beta	GENE
Snail	GENE
Wnt - 3a	GENE
BMP	GENE
inhibitor	Chemical
noggin	GENE
LEF - 1	GENE
E - cadherin	GENE
LEF - 1	GENE
beta - catenin	GENE
Snail	GENE
noggin	GENE
Snail	GENE
TGF - beta 1	GENE
Snail	GENE
TGF - beta 1	GENE
TGF - beta	GENE
TGF - beta 2	GENE
TGF - beta 2	GENE
Snail	GENE
TGF - beta 2	GENE
Snail	GENE
Snail	GENE
protein	Chemical
Snail	GENE
TGF - beta 2	GENE
TGF - beta	GENE
effector	Chemical
SMAD2	GENE
Snail	GENE
Snail	GENE
SMAD2	GENE
Snail	GENE
mRNA	Chemical
Snail	GENE
TGF - beta 2	GENE
mouse Snail	GENE
TGF - beta 2	GENE
Snail	GENE
protein	Chemical
TGF - beta 2	GENE
Snail	GENE
Snail	GENE
Snail	GENE
Snail	GENE
protein	Chemical
TGF - beta 2	GENE
TGF - beta 2	GENE
protein	Chemical
SMAD	GENE
Snail	GENE
TGF - beta 2	GENE
Snail	GENE
Snail	GENE
protein	Chemical
Snail	GENE
protein	Chemical
TGF - beta 2	GENE
Snail	GENE
mRNA	Chemical
protein	Chemical
TGF - beta 2	GENE
Snail	GENE
TGF - beta 2	GENE
TGF - beta 2	GENE
TGF - beta 2	GENE
effector	Chemical
TGF - beta 2	GENE
TGF - beta 2	GENE
TGF - beta 2	GENE
TGF - beta 1	GENE
TGF - beta 2	GENE
Snail	GENE
TGF - beta 2	GENE
Snail	GENE
TGF - beta 2	GENE
Snail	GENE
protein	Chemical
TGF - beta 2	GENE
Snail	GENE
mRNAs	Chemical
TGF - beta 2	GENE
K14	GENE
Smad2	GENE
TGF - beta	GENE
Snail	GENE
protein	Chemical
TGF - beta 2	GENE
Snail	GENE
Snail	GENE
TGF - beta 2	GENE
TGF - beta 2	GENE
TGF - beta 2	GENE
beta 4 integrin	GENE
TGF - beta 2	GENE
Ki67	GENE
TGF - beta 2	GENE
Snail	GENE
Snail	GENE
Snail	GENE
E - cadherin	GENE
TGF - beta 2	GENE
TGF - beta 2	GENE
noggin	GENE
LEF - 1	GENE
beta - catenin	GENE
E - cadherin	GENE
TGF - beta 2	GENE
LEF - 1	GENE
beta - catenin	GENE
noggin	GENE
TGF - beta 2	GENE
noggin	GENE
Snail	GENE
TGF - beta 2	GENE
E - cadherin	GENE
BMP	GENE
beta - catenin	GENE
LEF - 1	GENE
Sonic hedgehog	GENE
Shh	GENE
TGF - beta 2	GENE
beta - catenin	GENE
LEF - 1	GENE
Shh	GENE
TGF - beta 2	GENE
LEF - 1	GENE
TGF - beta 2	GENE
Snail	GENE
E - cadherin	GENE
Snail	GENE
Slug	GENE
twist	GENE
beta - catenin	GENE
LEF - 1	GENE
Sry	GENE
TGF - beta s	GENE
TGF - beta 2	GENE
protein	Chemical
TGF - beta 1	GENE
TGF - beta 2	GENE
TGF - beta 2	GENE
TGF - beta 2	GENE
TGF - beta s	GENE
TGF - beta 2	GENE
Ki67	GENE
TGF - beta 2	GENE
TGF - beta factors	GENE
SMAD	GENE
TGF - beta 2	GENE
Snail	GENE
TGF - beta	GENE
Snail	GENE
Snail	GENE
TGF - beta 2	GENE
Snail	GENE
TGF - beta 2	GENE
Snail	GENE
K14	GENE
Smad2	GENE
Snail	GENE
TGF - beta 2	GENE
Snail	GENE
Snail	GENE
Snail	GENE
Snail	GENE
K14	GENE
Snail	GENE
K14	GENE
K14	GENE
Snail	GENE
Snail	GENE
Snail	GENE
E - cadherin	GENE
LEF - 1	GENE
beta - catenin	GENE
LEF - 1	GENE
E - cadherin	GENE
LEF - 1	GENE
beta - catenin	GENE
E - cadherin	GENE
Snail	GENE
Snail	GENE
noggin	GENE
LEF - 1	GENE
LEF - 1	GENE
beta - catenin	GENE
E - cadherin	GENE
noggin	GENE
Snail	GENE
E - cadherin	GENE
K14	GENE
Snail	GENE
E - cadherin	GENE
E - cadherin	GENE
K14	GENE
Snail	GENE
Snail	GENE
TGF - beta 2	GENE
E - cadherin	GENE
E - cadherin	GENE
Snail	GENE
proteins	Chemical
Ajuba	GENE
Grb - 2	GENE
alpha - catenin	GENE
Snail	GENE
Ajuba	GENE
Grb - 2	GENE
Snail	GENE
Ajuba	GENE
Grb - 2	GENE
Ajuba	GENE
proteins	Chemical
Snail	GENE
Snail	GENE
Snail	GENE
Snail	GENE
proteins	Chemical
proteins	Chemical
molecular	Chemical
Reagents	Chemical
E - cadherin	GENE
beta - catenin	GENE
Ajuba	GENE
beta 4 integrin	GENE
CD104	GENE
K5	GENE
loricrin	GENE
involucrin	GENE
fillagrin	GENE
Grb - 2	GENE
P - cadherin	GENE
vimentin	GENE
Ki67	GENE
TGF - beta 2	GENE
FITC	Chemical
Snail	GENE
Snail	GENE
GST	GENE
human TGF - beta 2	GENE
TGF - beta 2	GENE
protein	Chemical
K14	GENE
Snail	GENE
mm Snail	GENE
K14	GENE
K14	GENE
Smad 2	GENE
TGF - beta 2	GENE
shh	GENE
Protein	Chemical
sodium deoxycholate	Chemical
Tris	Chemical
Cl	Chemical
NaCl	Chemical
sodium vanadate	Chemical
phenylmethylsulfonyl fluoride	Chemical
protease inhibitors	Chemical
nitrogen	Chemical
EDTA	Chemical
NaCl	Chemical
sodium deoxycholate	Chemical
SDS	Chemical
protease inhibitors	Chemical
Protein	Chemical
Protein	Chemical
Protein	Chemical
SDS	Chemical
reagent	Chemical
noggin	GENE
Snail	GENE
SMAD	GENE
Snail	GENE
Ajuba	GENE
Snail	GENE
digoxigenin	Chemical
dig	Chemical
Snail	GENE
sodium	Chemical
citrate	Chemical
Snail	GENE
Snail	GENE
GAPDH	GENE
GAPDH	GENE
Snail	GENE
TGF - beta 2	GENE
K14	GENE
Smad2	GENE
reagents	Chemical
BMP	GENE
bone morphogenic protein	GENE
Grb - 2	GENE
growth factor receptor - bound protein - 2	GENE
K1	GENE
keratin 1	GENE
K5	GENE
keratin 5	GENE
LEF - 1	GENE
lymphoid enhancer factor - 1	GENE
protein	Chemical
SMAD	GENE
Shh	GENE
sonic hedgehog	GENE
SMADs	GENE
small phenotype - and mothers against decapentaplegic - related proteins	GENE
Sos	GENE
son of sevenless	GENE
TGF - beta	GENE
transforming growth factor beta	GENE
Snail	GENE
compound	Chemical
Snail	GENE
Snail	GENE
Snail	GENE
protein	Chemical
Protein	Chemical
K14	GENE
K14	GENE
Snail	GENE
K14	GENE
Snail	GENE
proteins	Chemical
SDS	Chemical
Snail	GENE
Snail	GENE
protein	Chemical
Snail	GENE
Snail	GENE
Snail	GENE
Ki67	GENE
beta 4 int	GENE
integrin beta 4	GENE
E - cadherin	GENE
E - cad	GENE
E - cadherin	GENE
Snail	GENE
K14	GENE
Snail	GENE
K14	GENE
Snail	GENE
K14	GENE
food	Chemical
Snail	GENE
Snail	GENE
keratin 5	GENE
K5	GENE
keratin 6	GENE
Ki67	GENE
Ki67	GENE
Ki67	GENE
Snail	GENE
Snail	GENE
Snail	GENE
protein	Chemical
K5	GENE
involucrin	GENE
Inv	GENE
protein	Chemical
loricrin	GENE
Lor	GENE
protein	Chemical
filaggrin	GENE
Fil	GENE
protein	Chemical
K5	GENE
Snail	GENE
Snail	GENE
Snail	GENE
protein	Chemical
proteins	Chemical
E - cadherin	GENE
E - cad	GENE
protein	Chemical
beta - catenin	GENE
beta - cat	GENE
E - cadherin	GENE
LEF - 1	GENE
proteins	Chemical
beta - catenin	GENE
Ajuba	GENE
zyxin	GENE
Ajuba	GENE
proteins	Chemical
Grb - 2	GENE
GTP	Chemical
nucleotide	Chemical
protein	Chemical
Snail	GENE
E - cad	GENE
Ajuba	GENE
beta - catenin	GENE
Ajuba	GENE
protein	Chemical
beta - catenin	GENE
Ajuba	GENE
protein	Chemical
P - cad	GENE
P - cadherin	GENE
protein	Chemical
E - cadherin	GENE
alpha - catenin	GENE
Snail	GENE
Snail	GENE
alpha - catenin	GENE
E - cadherin	GENE
Snail	GENE
Snail	GENE
Snail	GENE
Ecad	GENE
calcium	Chemical
calcium	Chemical
Snail	GENE
E - cadherin	GENE
Snail	GENE
K14	GENE
Snail	GENE
Snail	GENE
E - cad	GENE
Snail	GENE
E - cadherin	GENE
protein	Chemical
Ajuba	GENE
Grb - 2	GENE
alpha - catenin	GENE
Protein	Chemical
K14	GENE
Snail	GENE
K14	GENE
alpha - catenin	GENE
protein	Chemical
Grb - 2	GENE
SDS	Chemical
Ajuba	GENE
Grb - 2	GENE
Ajuba	GENE
alpha - catenin	GENE
proteins	Chemical
Ajuba	GENE
Grb - 2	GENE
Ajuba	GENE
K14	GENE
K14	GENE
Snail	GENE
Ajuba	GENE
Ajuba	GENE
inhibitor	Chemical
Grb - 2	GENE
Sos	GENE
protein	Chemical
SDS	Chemical
Ajuba	GENE
Snail	GENE
TGF - beta 2	GENE
noggin	GENE
Snail	GENE
noggin	GENE
Snail	GENE
noggin	GENE
LEF - 1	GENE
beta - catenin	GENE
E - cadherin	GENE
proteins	Chemical
Snail	GENE
LEF - 1	GENE
beta - catenin	GENE
Proteins	Chemical
K14	GENE
Snail	GENE
Snail	GENE
TGF - beta 2	GENE
Snail	GENE
protein	Chemical
TGF - beta 2	GENE
TGF - beta 2	GENE
proteins	Chemical
Snail	GENE
Snail	GENE
TGF - beta 2	GENE
Snail	GENE
mRNA	Chemical
TGF - beta 2	GENE
TGF - beta 2	GENE
Snail	GENE
GAPDH	GENE
mRNAs	Chemical
Snail	GENE
mRNA	Chemical
Snail	GENE
protein	Chemical
TGF - beta 2	GENE
Snail	GENE
Snail	GENE
TGF - beta	GENE
TGF - beta 2	GENE
TGF - beta 2	GENE
Snail	GENE
E - Cadherin	GENE
TGF - beta 2	GENE
TGF - beta 2	GENE
protein	Chemical
Snail	GENE
Snail	GENE
mRNA	Chemical
Snail	GENE
K14	GENE
Smad2	GENE
SMAD2	GENE
protein	Chemical
K14	GENE
Smad2	GENE
TGF - beta	GENE
Ki67	GENE
TGF - beta 2	GENE
TGF - beta 2	GENE
E - cadherin	GENE
noggin	GENE
TGF - beta 2	GENE
LEF - 1	GENE
beta - catenin	GENE
reagents	Chemical
GSK - 3 beta	GENE
Snail	GENE
GSK - 3 beta	GENE
TGF - beta 2	GENE
Snail	GENE
GSK - 3 beta	GENE
Snail	GENE
E - cadherin	GENE
Snail	GENE
GSK - 3 beta	GENE
TGF - beta 2	GENE
Snail	GENE
Crx	GENE
Crx	GENE
Crx	GENE
Crx	GENE
Crx	GENE
Crx	GENE
molecular	Chemical
Crx	GENE
cone - rod homeobox	GENE
Crx	GENE
Otx2	GENE
Crx	GENE
Nrl	GENE
leucine	Chemical
protein	Chemical
Crx	GENE
rhodopsin	GENE
Crx	GENE
Crx	GENE
Crx	GENE
GUCY2D	GENE
RPE65	GENE
AIPL - 1	GENE
CRB - 1	GENE
RPGRIP - 1	GENE
Crx	GENE
Crx	GENE
protein	Chemical
proteins	Chemical
rhodopsin	GENE
protein	Chemical
peripherin	GENE
protein	Chemical
HRG4	GENE
Crx	GENE
Crx	GENE
Crx	GENE
Crx	GENE
Crx	GENE
Crx	GENE
Crx	GENE
Crx	GENE
Crx	GENE
electron	Chemical
Crx	GENE
Crx	GENE
Crx	GENE
Crx	GENE
electron	Chemical
Crx	GENE
Crx	GENE
electron	Chemical
Crx	GENE
Crx	GENE
Crx	GENE
Crx	GENE
Crx	GENE
electron	Chemical
Crx	GENE
electron	Chemical
Crx	GENE
Crx	GENE
Crx	GENE
electron	Chemical
Crx	GENE
Crx	GENE
electron	Chemical
Crx	GENE
electron	Chemical
Crx	GENE
Crx	GENE
electron	Chemical
Crx	GENE
Crx	GENE
Crx	GENE
Crx	GENE
Crx	GENE
Crx	GENE
Crx	GENE
Crx	GENE
Crx	GENE
Crx	GENE
electron	Chemical
Crx	GENE
Crx	GENE
Crx	GENE
Crx	GENE
Crx	GENE
Crx	GENE
Crx	GENE
electron	Chemical
Crx	GENE
Crx	GENE
Crx	GENE
Crx	GENE
rhodopsin	GENE
peripherin	GENE
Rhodopsin	GENE
peripherin	GENE
Crx	GENE
Crx	GENE
electron	Chemical
peripherin	GENE
rhodopsin	GENE
Crx	GENE
Crx	GENE
Crx	GENE
Crx	GENE
Crx	GENE
Crx	GENE
electron	Chemical
Crx	GENE
Crx	GENE
Crx	GENE
Crx	GENE
electron	Chemical
Crx	GENE
Crx	GENE
Crx	GENE
Crx	GENE
Crx	GENE
Crx	GENE
Crx	GENE
Crx	GENE
Crx	GENE
Crx	GENE
peripherin	GENE
RDS	GENE
rhodopsin	GENE
peripherin	GENE
Crx	GENE
Crx	GENE
rds	GENE
peripherin	GENE
peripherin	GENE
rhodopsin	GENE
protein	Chemical
rhodopsin	GENE
Peripherin	GENE
RDS	GENE
ROM - 1	GENE
proteins	Chemical
opsin	GENE
proteins	Chemical
ROM - 1	GENE
Crx	GENE
rhodopsin	GENE
peripherin	GENE
Crx	GENE
rhodopsin	GENE
Crx	GENE
peripherin	GENE
mRNA	Chemical
rhodopsin	GENE
rhodopsin	GENE
rhodopsin	GENE
rhodopsin	GENE
ninaE	GENE
ninaE	GENE
rhodopsin	GENE
rhodopsin	GENE
ninaE	GENE
ninaE	GENE
rhodopsin	GENE
rhodopsin	GENE
rhodopsin	GENE
rhodopsin	GENE
rhodopsin	GENE
Crx	GENE
Crx	GENE
Otd	GENE
Crx	GENE
Drosophila otd	GENE
Crx	GENE
Crx	GENE
rhodopsin	GENE
peripherin	GENE
lipid	Chemical
protein	Chemical
proteins	Chemical
CRB1	GENE
CRB3	GENE
CRB1	GENE
Crumbs	GENE
CRB1	GENE
CRB1	GENE
Crx	GENE
Crx	GENE
Crx	GENE
peripherin	GENE
rhodopsin	GENE
Rho	GENE
cyclic nucleotide - gated channel , alpha - 3	GENE
CNGA3	GENE
Rho	GENE
CNGA3	GENE
peripherin	GENE
Crx	GENE
Crx	GENE
proteins	Chemical
KIF3a	GENE
SV2	GENE
synaptophysin	GENE
Crx	GENE
Crx	GENE
proteins	Chemical
HGF - regulated tyrosine kinase substrate	GENE
CRIPT protein	GENE
synaptotagmin 1	GENE
Crx	GENE
HRG4	GENE
C . elegans Unc119	GENE
microtubule associated protein 4	GENE
cofilin 1	GENE
Crx	GENE
laminin beta2 chain	GENE
laminin beta2 chain	GENE
Crx	GENE
laminin beta2	GENE
Crx	GENE
beta2	GENE
molecules	Chemical
mRNA	Chemical
laminin beta2	GENE
Crx	GENE
Crx	GENE
laminin beta2	GENE
Crx	GENE
Crx	GENE
proteins	Chemical
proteins	Chemical
rhodopsin	GENE
Crx	GENE
Crx	GENE
Crx	GENE
RPE65	GENE
Crx	GENE
Rhodosin	GENE
Rds	GENE
electron	Chemical
Crx	GENE
formaldehyde	Chemical
formaldehyde	Chemical
osmium	Chemical
potassium	Chemical
ferrocyanide	Chemical
uranyl	Chemical
acetate	Chemical
maleate	Chemical
acid	Chemical
cacodylate	Chemical
uranyl	Chemical
acetate	Chemical
lead	Chemical
citrate	Chemical
electron	Chemical
electron	Chemical
Crx	GENE
rhodopsin	GENE
RDS	GENE
formaldehyde	Chemical
cacodylate	Chemical
ethanol	Chemical
carbon dioxide	Chemical
gold	Chemical
palladium	Chemical
electron	Chemical
electron	Chemical
electron	Chemical
Crx	GENE
PGC - 1 alpha	GENE
peroxisome proliferator - activated receptor - gamma coactivator - 1 alpha	GENE
PGC - 1 alpha	GENE
PGC - 1 alpha	GENE
PGC - 1 alpha	GENE
PGC - 1 alpha	GENE
PGC - 1 alpha	GENE
PGC - 1 alpha	GENE
PGC - 1 alpha	GENE
PGC - 1 alpha	GENE
PGC - 1 alpha	GENE
PGC - 1 alpha	GENE
insulin	GENE
PGC - 1 alpha	GENE
PGC - 1 alpha	GENE
peroxisome proliferator - activated receptor - gamma ( PPAR gamma ) coactivator - 1 alpha	GENE
PGC - 1 alpha	GENE
molecular	Chemical
PGC - 1 alpha	GENE
PPAR gamma	GENE
PGC - 1 related coactivator	GENE
PRC	GENE
PGC - 1 beta	GENE
PGC - 1 alpha	GENE
PGC - 1 alpha	GENE
ATP	Chemical
PGC - 1 alpha	GENE
PGC - 1 alpha	GENE
PGC - 1 alpha	GENE
PGC - 1 alpha	GENE
PGC - 1 alpha	GENE
mitochondrial uncoupling protein - 1	GENE
UCP - 1	GENE
hormone	Chemical
PPAR gamma	GENE
PGC - 1 alpha	GENE
nuclear respiratory factors 1	GENE
NRF - 1	GENE
mitochondrial transcription factor A	GENE
Tfam	GENE
PGC - 1 alpha	GENE
PGC - 1 alpha	GENE
PGC - 1 alpha	GENE
PGC - 1 alpha	GENE
PGC - 1 alpha	GENE
PGC - 1 alpha	GENE
insulin	GENE
human PGC - 1 alpha	GENE
PGC - 1 alpha	GENE
PGC - 1 alpha	GENE
PGC - 1 alpha	GENE
PGC - 1 alpha	GENE
PGC - 1 alpha	GENE
PGC - 1 alpha	GENE
PGC - 1 alpha	GENE
neomycin	Chemical
murine PGC - 1 alpha	GENE
amino acid	Chemical
PGC - 1 alpha	GENE
PGC - 1 alpha	GENE
PGC - 1 alpha	GENE
PGC - 1 alpha	GENE
PGC - 1 alpha	GENE
PGC - 1 alpha	GENE
PGC - 1 alpha	GENE
PGC - 1 alpha	GENE
PGC - 1 alpha	GENE
protein	Chemical
protein	Chemical
PGC - 1 alpha	GENE
PGC - 1 alpha	GENE
PGC - 1 alpha	GENE
proteins	Chemical
PGC - 1 beta	GENE
PRC	GENE
PGC - 1 alpha	GENE
PGC - 1 alpha	GENE
PGC - 1 alpha	GENE
PGC - 1 alpha	GENE
PGC - 1 alpha	GENE
PGC - 1 alpha	GENE
PGC - 1 alpha	GENE
PGC - 1 alpha	GENE
PGC - 1 alpha	GENE
PGC - 1 alpha	GENE
PGC - 1 alpha	GENE
PGC - 1 alpha	GENE
PGC - 1 alpha	GENE
PGC - 1 alpha	GENE
PGC - 1 alpha	GENE
food	Chemical
PGC - 1 alpha	GENE
PGC - 1 alpha	GENE
PGC - 1 alpha	GENE
PGC - 1 alpha	GENE
PGC - 1 alpha	GENE
PGC - 1 alpha	GENE
PGC - 1 alpha	GENE
PGC - 1 alpha	GENE
PGC - 1 alpha	GENE
PGC - 1 alpha	GENE
Electron	Chemical
PGC - 1 alpha	GENE
PGC - 1 alpha	GENE
electron	Chemical
PGC - 1 alpha	GENE
PGC - 1 alpha	GENE
proteins	Chemical
electron	Chemical
cytochrome c	GENE
cytochrome oxidase IV	GENE
beta subunit of ATP synthase	GENE
PGC - 1 alpha	GENE
PGC - 1 alpha	GENE
Tfam	GENE
PGC - 1 alpha	GENE
PGC - 1 alpha	GENE
PGC - 1 alpha	GENE
PGC - 1 alpha	GENE
PGC - 1 alpha	GENE
ADP	Chemical
succinate	Chemical
oligomycin	Chemical
ATP	Chemical
PGC - 1 alpha	GENE
PGC - 1 alpha	GENE
PGC - 1 alpha	GENE
PGC - 1 alpha	GENE
PGC - 1 alpha	GENE
PGC - 1 alpha	GENE
PGC - 1 alpha	GENE
PGC - 1 alpha	GENE
PGC - 1 alpha	GENE
PGC - 1 alpha	GENE
PGC - 1 alpha	GENE
PGC - 1 alpha	GENE
PGC - 1 alpha	GENE
PGC - 1 alpha	GENE
PGC - 1 alpha	GENE
PGC - 1 alpha	GENE
PGC - 1 alpha	GENE
PGC - 1 alpha	GENE
PGC - 1 alpha	GENE
oxygen	Chemical
oxygen	Chemical
PGC - 1 alpha	GENE
O2	Chemical
PGC - 1 alpha	GENE
O2	Chemical
ATP	Chemical
PGC - 1 alpha	GENE
PGC - 1 alpha	GENE
PGC - 1 alpha	GENE
PGC - 1 alpha	GENE
PGC - 1 alpha	GENE
PGC - 1 alpha	GENE
PGC - 1 alpha	GENE
PGC - 1 alpha	GENE
PGC - 1 alpha	GENE
PGC - 1 alpha	GENE
PGC - 1 alpha	GENE
PGC - 1 alpha	GENE
PGC - 1 alpha	GENE
PGC - 1 alpha	GENE
PGC - 1 alpha	GENE
PGC - 1 alpha	GENE
PGC - 1 alpha	GENE
PGC - 1 alpha	GENE
PGC - 1 alpha	GENE
PGC - 1 alpha	GENE
PGC - 1 alpha	GENE
adrenergic - selective agonist	Chemical
PGC - 1 alpha	GENE
PGC - 1 alpha	GENE
PGC - 1 alpha	GENE
beta - adrenergic	GENE
PGC - 1 alpha	GENE
beta - adrenergic	GENE
PGC - 1 alpha	GENE
PGC - 1 alpha	GENE
PGC - 1 alpha	GENE
PGC - 1 alpha	GENE
PGC - 1 alpha	GENE
PGC - 1 alpha	GENE
PGC - 1 alpha	GENE
PGC - 1 alpha	GENE
lipid	Chemical
PGC - 1 alpha	GENE
lipid	Chemical
Electron	Chemical
PGC - 1 alpha	GENE
PGC - 1 alpha	GENE
triglyceride	Chemical
UCP - 1	GENE
protein	Chemical
UCP - 1	GENE
PGC - 1 alpha	GENE
UCP - 1	GENE
mRNA	Chemical
PGC - 1 alpha	GENE
PGC - 1 alpha	GENE
PGC - 1 alpha	GENE
UCP - 1	GENE
PGC - 1 alpha	GENE
beta 3 - adrenergic receptor	GENE
oxygen	Chemical
beta 3 - adrenergic	GENE
PGC - 1 alpha	GENE
oxygen	Chemical
beta 3	GENE
agonist	Chemical
PGC - 1 alpha	GENE
PGC - 1 alpha	GENE
beta 3 - adrenergic	GENE
PGC - 1 alpha	GENE
PGC - 1 alpha	GENE
PGC - 1 alpha	GENE
fatty acid	Chemical
fatty acid	Chemical
PGC - 1 alpha	GENE
PGC - 1 alpha	GENE
electron	Chemical
triglyceride	Chemical
TAG	Chemical
triglycerides	Chemical
fatty acids	Chemical
PGC - 1 alpha	GENE
Oleate	Chemical
PGC - 1 alpha	GENE
lipid	Chemical
3H	Chemical
palmitate	Chemical
PGC - 1 alpha	GENE
PGC - 1 alpha	GENE
oleate	Chemical
PGC - 1 alpha	GENE
lipid	Chemical
lipid	Chemical
fatty acid	Chemical
PGC - 1 alpha	GENE
PGC - 1 alpha	GENE
fatty acid	Chemical
MCPT	GENE
MCAD	GENE
PGC - 1 alpha	GENE
PGC - 1 alpha	GENE
fatty acid	Chemical
PGC - 1 alpha	GENE
sterol regulatory element binding protein - 1c	GENE
SREBP - 1c	GENE
SREBP - 1c	GENE
stearoyl - CoA desaturase	GENE
SCD1	GENE
PGC - 1 alpha	GENE
diglyceride acyltransferase	GENE
DGAT	GENE
TAG	Chemical
PGC - 1 alpha	GENE
TAG	Chemical
PGC - 1 alpha	GENE
3H	Chemical
glycerol	Chemical
TAG	Chemical
3H	Chemical
TAG	Chemical
PGC - 1 alpha	GENE
PGC - 1 alpha	GENE
TAG	Chemical
PGC - 1 alpha	GENE
PGC - 1 alpha	GENE
Insulin	GENE
PGC - 1 alpha	GENE
insulin	GENE
PGC - 1	GENE
insulin	GENE
glucose	Chemical
insulin	GENE
PGC - 1 alpha	GENE
Glucose	Chemical
glucose	Chemical
PGC - 1 alpha	GENE
PGC - 1 alpha	GENE
PGC - 1 alpha	GENE
glucose	Chemical
insulin	GENE
